step,time_s,x_m,y_m,distance_to_goal_m,clearance_to_inflated_occupancy_m,h,gradient_x,gradient_y,u_nom_x,u_nom_y,u_safe_x,u_safe_y,u_nom_norm,u_safe_norm,intervention_norm,cbf_residual,explicit_cbf_residual,solver_status,solve_time_s,was_filtered,integration_dt_s,integration_backtracks,collision
285,5.7,3.1999999999999758,1.5,0.45000000000002416,0.7089033840198423,0.3455788309619909,-0.12599503708908566,-0.17488098477349448,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9737389743414298,0.9737389743414298,optimal,5.878006049897522e-06,False,0.02,0,False
286,5.72,3.2099999999999755,1.5,0.44000000000002437,0.7155973605521148,0.3442306551172822,-0.13216429983047132,-0.17121839378934076,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9666098154366108,0.9666098154366108,optimal,4.578003427013755e-06,False,0.02,0,False
287,5.74,3.2199999999999753,1.5,0.4300000000000246,0.7222913370843871,0.3428824792725734,-0.13833356257185694,-0.16755580280518703,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9594806565317917,0.9594806565317917,optimal,4.677996912505478e-06,False,0.02,0,False
288,5.76,3.229999999999975,1.5,0.4200000000000248,0.7289853136166591,0.3415343034278647,-0.14450282531324238,-0.16389321182103347,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9523514976269729,0.9523514976269729,optimal,4.729998181574047e-06,False,0.02,0,False
289,5.78,3.239999999999975,1.5,0.410000000000025,0.7356792901489315,0.340186127583156,-0.150672088054628,-0.16023062083687978,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.945222338722154,0.945222338722154,optimal,4.8720030463300645e-06,False,0.02,0,False
290,5.8,3.2499999999999747,1.5,0.4000000000000252,0.7427170894842838,0.33853098582735613,-0.15722691648319734,-0.15682801896668697,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9369794992404696,0.9369794992404696,optimal,4.642999556381255e-06,False,0.02,0,False
291,5.82,3.2599999999999745,1.5,0.39000000000002544,0.7497732260358013,0.3368594725562973,-0.16380230841508397,-0.15343928318257294,0.4875000000000318,0.0,0.4875000000000318,0.0,0.4875000000000318,0.4875000000000318,0.0,0.9307247923165333,0.9307247923165333,optimal,4.601002729032189e-06,False,0.02,0,False
292,5.84,3.2697499999999753,1.5,0.3802500000000246,0.7566529591735319,0.33522974711701464,-0.17021331554867444,-0.1501352657930612,0.4753125000000308,0.0,0.4753125000000308,0.0,0.4753125000000308,0.4753125000000308,0.0,0.9247847248043093,0.9247847248043093,optimal,4.558998625725508e-06,False,0.02,0,False
293,5.86,3.279256249999976,1.5,0.3707437500000239,0.7633606989828186,0.3336407648137142,-0.17646404750392464,-0.14691384883828756,0.4634296875000299,0.0,0.4634296875000299,0.0,0.4634296875000299,0.4634296875000299,0.0,0.9191436160514085,0.9191436160514085,optimal,4.606998118106276e-06,False,0.02,0,False
294,5.88,3.288524843749977,1.5,0.36147515625002313,0.7699007452968736,0.3320915070679962,-0.18255851116029392,-0.14377296730738304,0.4518439453125289,0.0,0.4518439453125289,0.0,0.4518439453125289,0.4518439453125289,0.0,0.91378656327094,0.91378656327094,optimal,4.613000783137977e-06,False,0.02,0,False
295,5.9,3.2975617226562273,1.5,0.35243827734377264,0.7764790770029627,0.3303609946654048,-0.18872965267009195,-0.14088152282267868,0.4405478466797158,0.0,0.4405478466797158,0.0,0.4405478466797158,0.4405478466797158,0.0,0.9079385419077948,0.9079385419077948,optimal,4.583998816087842e-06,False,0.02,0,False
296,5.92,3.3063726795898214,1.5,0.3436273204101785,0.7829730380424845,0.3285864341764282,-0.19483741974565089,-0.13813019938386223,0.42953415051272315,0.0,0.42953415051272315,0.0,0.42953415051272315,0.42953415051272315,0.0,0.9020699769507455,0.9020699769507455,optimal,4.580004315357655e-06,False,0.02,0,False
297,5.94,3.314963362600076,1.5,0.33503663739992406,0.7893046500560184,0.326856237699676,-0.20079249264432092,-0.13544765903101616,0.4187957967499051,0.0,0.4187957967499051,0.0,0.4187957967499051,0.4187957967499051,0.0,0.8964776611606501,0.8964776611606501,optimal,4.6389977796934545e-06,False,0.02,0,False
298,5.96,3.323339278535074,1.5,0.326660721464926,0.7954779717692138,0.32516929613484263,-0.20659868872052414,-0.1328321821869913,0.40832590183115747,0.0,0.40832590183115747,0.0,0.40832590183115747,0.40832590183115747,0.0,0.8911482925155852,0.8911482925155852,optimal,4.544002877082676e-06,False,0.02,0,False
299,5.98,3.331505796571697,1.5,0.3184942034283029,0.8014969604395794,0.32352452810913007,-0.2122597298948224,-0.130282092264067,0.39811775428537866,0.0,0.39811775428537866,0.0,0.39811775428537866,0.39811775428537866,0.0,0.8860692173364424,0.8860692173364424,optimal,4.5859997044317424e-06,False,0.02,0,False
300,6.0,3.3394681516574045,1.5,0.3105318483425954,0.8073654743931857,0.3219208792840604,-0.2177792450397631,-0.12779575458921585,0.38816481042824424,0.0,0.38816481042824424,0.0,0.38816481042824424,0.38816481042824424,0.0,0.8812283984861153,0.8812283984861153,optimal,4.638000973500311e-06,False,0.02,0,False
301,6.0200000000000005,3.3472314478659695,1.5,0.3027685521340304,0.8132361586602725,0.32016108674897026,-0.22333350701574373,-0.12550898914922093,0.378460690167538,0.0,0.378460690167538,0.0,0.378460690167538,0.378460690167538,0.0,0.8759603070441957,0.8759603070441957,optimal,4.606998118106276e-06,False,0.02,0,False
302,6.04,3.3548006616693202,1.5,0.2951993383306797,0.8190213385133212,0.318364541949791,-0.2288199896095564,-0.12333593610258872,0.3689991729133496,0.0,0.3689991729133496,0.0,0.3689991729133496,0.3689991729133496,0.0,0.8706592389374055,0.8706592389374055,optimal,4.608002200257033e-06,False,0.02,0,False
303,6.0600000000000005,3.3621806451275873,1.5,0.2878193548724126,0.8246618888700437,0.3166129107705912,-0.23416931013852377,-0.1212172093821223,0.35977419359051577,0.0,0.35977419359051577,0.0,0.35977419359051577,0.35977419359051577,0.0,0.8655906575930389,0.8655906575930389,optimal,4.567998985294253e-06,False,0.02,0,False
304,6.08,3.3693761289993978,1.5,0.28062387100060215,0.830161425467848,0.31490507037087145,-0.23938489765426696,-0.1191514508296675,0.3507798387507527,0.0,0.3507798387507527,0.0,0.3507798387507527,0.3507798387507527,0.0,0.8607438153140852,0.8607438153140852,optimal,4.6539935283362865e-06,False,0.02,0,False
305,6.1000000000000005,3.376391725774413,1.5,0.273608274225587,0.8355234736507073,0.3132399259811447,-0.24447009548211668,-0.11713733624102408,0.3420103427819837,0.0,0.3420103427819837,0.0,0.3420103427819837,0.3420103427819837,0.0,0.8561084767876511,0.8561084767876511,optimal,4.6290006139315665e-06,False,0.02,0,False
306,6.12,3.3832319326300526,1.5,0.2667680673699473,0.8407514706289956,0.311616410201161,-0.2494281633642703,-0.11517357451709664,0.3334600842124341,0.0,0.3334600842124341,0.0,0.3334600842124341,0.3334600842124341,0.0,0.8516748942430806,0.8516748942430806,optimal,4.573004844132811e-06,False,0.02,0,False
307,6.140000000000001,3.3899011343143015,1.5,0.2600988656856984,0.8458487676828262,0.3100334823156769,-0.25426227954937,-0.11325890683626746,0.325123582107123,0.0,0.325123582107123,0.0,0.325123582107123,0.325123582107123,0.0,0.8474337838252168,0.8474337838252168,optimal,4.652996722143143e-06,False,0.02,0,False
308,6.16,3.396403605956444,1.5,0.25359639404355594,0.850913426171265,0.3083403558006814,-0.25908931731532037,-0.11148535691015077,0.3169954925544449,0.0,0.3169954925544449,0.0,0.3169954925544449,0.3169954925544449,0.0,0.8428909216440794,0.8428909216440794,optimal,4.66799974674359e-06,False,0.02,0,False
309,6.18,3.4027435158075328,1.5,0.24725648419246715,0.8559093450759595,0.3065981134908873,-0.263865144733337,-0.10981308064725517,0.30907060524058394,0.0,0.30907060524058394,0.0,0.30907060524058394,0.30907060524058394,0.0,0.8382413804880351,0.8382413804880351,optimal,4.663001163862646e-06,False,0.02,0,False
310,6.2,3.4089249279123446,1.5,0.24107507208765533,0.8607803660080369,0.304899427238838,-0.2685215764659033,-0.1081826112909319,0.30134384010956916,0.0,0.30134384010956916,0.0,0.30134384010956916,0.30134384010956916,0.0,0.8337809587120034,0.8337809587120034,optimal,4.487999831326306e-06,False,0.02,0,False
311,6.22,3.414951804714536,1.5,0.23504819528546372,0.8655296114168128,0.3032432081430897,-0.273061597405156,-0.10659290366851656,0.29381024410682965,0.0,0.29381024410682965,0.0,0.29381024410682965,0.29381024410682965,0.0,0.8295013298394593,0.8295013298394593,optimal,4.504996468313038e-06,False,0.02,0,False
312,6.24,3.420828009596673,1.5,0.22917199040332692,0.8701601256903686,0.30162839452473544,-0.27748811782092664,-0.10504293873666185,0.28646498800415865,0.0,0.28646498800415865,0.0,0.28646498800415865,0.28646498800415865,0.0,0.825394553231338,0.825394553231338,optimal,4.55100234830752e-06,False,0.02,0,False
313,6.26,3.426557309356756,1.5,0.22344269064324385,0.8746748771070862,0.30005395124683976,-0.2818039752263037,-0.10353172292810328,0.2793033633040548,0.0,0.2793033633040548,0.0,0.2793033633040548,0.2793033633040548,0.0,0.8214530556673602,0.8214530556673602,optimal,4.584995622280985e-06,False,0.02,0,False
314,6.28,3.4321433766228373,1.5,0.2178566233771626,0.8790767597383855,0.29851886905089164,-0.2860119361965458,-0.10205828751475882,0.27232077922145326,0.0,0.27232077922145326,0.0,0.27232077922145326,0.27232077922145326,0.0,0.817669613820995,0.817669613820995,optimal,4.463996447157115e-06,False,0.02,0,False
315,6.3,3.4375897922072665,1.5,0.21241020779273345,0.8833685953039021,0.29702216390984226,-0.2901146981425319,-0.10062168798674798,0.2655127597409168,0.0,0.2655127597409168,0.0,0.2655127597409168,0.2655127597409168,0.0,0.8140373375843001,0.8140373375843001,optimal,4.51099913334474e-06,False,0.02,0,False
316,6.32,3.4429000474020848,1.5,0.20709995259791514,0.887553134980281,0.29556287639731904,-0.2941148910398683,-0.0992210034469374,0.2588749407473939,0.0,0.2588749407473939,0.0,0.2588749407473939,0.2588749407473939,0.0,0.810549654201085,0.810549654201085,optimal,4.751003871206194e-06,False,0.02,0,False
317,6.34,3.4480775462170326,1.5,0.20192245378296736,0.8917371476935048,0.29394440207336653,-0.29814604438600567,-0.09796242126346218,0.2524030672287092,0.0,0.2524030672287092,0.0,0.2524030672287092,0.2524030672287092,0.0,0.8065802301349648,0.8065802301349648,optimal,4.478002665564418e-06,False,0.02,0,False
318,6.36,3.453125607561607,1.5,0.1968743924383931,0.8958193375993584,0.292361168252755,-0.3020799136582357,-0.09673816116460837,0.24609299054799139,0.0,0.24609299054799139,0.0,0.24609299054799139,0.24609299054799139,0.0,0.8027437554216308,0.8027437554216308,optimal,4.54900145996362e-06,False,0.02,0,False
319,6.38,3.4580474673725665,1.5,0.1919525326274334,0.8997994727575656,0.2908175152776589,-0.30591543619865974,-0.095544507568226,0.23994066578429174,0.0,0.23994066578429174,0.0,0.23994066578429174,0.23994066578429174,0.0,0.7990509923977784,0.7990509923977784,optimal,4.6439963625743985e-06,False,0.02,0,False
320,6.4,3.4628462806882525,1.5,0.1871537193117474,0.9036801045368171,0.28931245362694025,-0.309655070675573,-0.09438069531175321,0.23394214913968425,0.0,0.23394214913968425,0.0,0.23394214913968425,0.23394214913968425,0.0,0.7954959881549764,0.7954959881549764,optimal,4.683999577537179e-06,False,0.02,0,False
321,6.42,3.467525123671046,1.5,0.18247487632895387,0.9074637205215881,0.28784501851748934,-0.3133012142905639,-0.0932459783616921,0.22809359541119234,0.0,0.22809359541119234,0.0,0.22809359541119234,0.22809359541119234,0.0,0.7920730551382409,0.7920730551382409,optimal,4.57599526271224e-06,False,0.02,0,False
322,6.44,3.4720869955792697,1.5,0.17791300442073021,0.9111527461067395,0.2864142692857749,-0.31685620431517963,-0.09213962933538267,0.22239125552591277,0.0,0.22239125552591277,0.0,0.22239125552591277,0.22239125552591277,0.0,0.7887767587584967,0.7887767587584967,optimal,4.526998964138329e-06,False,0.02,0,False
323,6.46,3.476534820689788,1.5,0.17346517931021177,0.9147495460522621,0.2850192887848532,-0.3203223195891803,-0.09106093903473085,0.2168314741377647,0.0,0.2168314741377647,0.0,0.2168314741377647,0.2168314741377647,0.0,0.7856019055988095,0.7856019055988095,optimal,4.665998858399689e-06,False,0.02,0,False
324,6.48,3.4808714501725433,1.5,0.16912854982745662,0.9182564259991466,0.28365918279645463,-0.3237017819813307,-0.0900092159915954,0.21141068728432078,0.0,0.21141068728432078,0.0,0.21141068728432078,0.21141068728432078,0.0,0.7825435321855314,0.7825435321855314,optimal,4.539993824437261e-06,False,0.02,0,False
325,6.5,3.4850996639182297,1.5,0.16490033608177024,0.9216756339473589,0.28233307945776603,-0.32699675781367726,-0.08898378602453837,0.2061254201022128,0.0,0.2061254201022128,0.0,0.2061254201022128,0.2061254201022128,0.0,0.7795968942968923,0.7795968942968923,optimal,4.675996024161577e-06,False,0.02,0,False
326,6.5200000000000005,3.489222172320274,1.5,0.16077782767972604,0.925009361696866,0.2810401287025446,-0.33020935925021533,-0.08798399180665772,0.20097228459965755,0.0,0.20097228459965755,0.0,0.20097228459965755,0.20097228459965755,0.0,0.776757456782929,0.776757456782929,optimal,4.597997758537531e-06,False,0.02,0,False
327,6.54,3.493241618012267,1.5,0.15675838198773295,0.928259746252635,0.27977950171620386,-0.3333416456508395,-0.08700919244422418,0.1959479774846662,0.0,0.1959479774846662,0.0,0.1959479774846662,0.1959479774846662,0.0,0.7740208838719193,0.7740208838719193,optimal,4.547997377812862e-06,False,0.02,0,False
328,6.5600000000000005,3.49716057756196,1.5,0.15283942243803983,0.9314918326916851,0.2784104948251807,-0.3364798029470934,-0.0861253466116167,0.1910492780475498,0.0,0.1910492780475498,0.0,0.1910492780475498,0.1910492780475498,0.0,0.7709472610449182,0.7709472610449182,optimal,4.558998625725508e-06,False,0.02,0,False
329,6.58,3.500981563122911,1.5,0.14901843687708904,0.9346506682607778,0.27705893472155774,-0.3395496022111993,-0.0852715826264636,0.1862730460963613,0.0,0.1862730460963613,0.0,0.1862730460963613,0.1862730460963613,0.0,0.7679278654599854,0.7679278654599854,optimal,4.616995283868164e-06,False,0.02,0,False
330,6.6000000000000005,3.504707024044838,1.5,0.145292975955162,0.937730532940644,0.2757411636205251,-0.3425426564937032,-0.08443916274093917,0.1816162199439525,0.0,0.1816162199439525,0.0,0.1816162199439525,0.1816162199439525,0.0,0.765012188419629,0.765012188419629,optimal,4.7240027924999595e-06,False,0.02,0,False
331,6.62,3.508339348443717,1.5,0.14166065155628305,0.9407334010035131,0.27445633679701836,-0.3454608844191442,-0.08362755335255294,0.1770758144453538,0.0,0.1770758144453538,0.0,0.1770758144453538,0.1770758144453538,0.0,0.762196242923523,0.762196242923523,optimal,4.622997948899865e-06,False,0.02,0,False
332,6.640000000000001,3.511880864732624,1.5,0.13811913526737607,0.9436611973648108,0.27320363064409914,-0.3483061566464495,-0.08283623419887629,0.1726489190842201,0.0,0.1726489190842201,0.0,0.1726489190842201,0.1726489190842201,0.0,0.7594762104769088,0.7594762104769088,optimal,4.7129942686297e-06,False,0.02,0,False
333,6.66,3.515333843114308,1.5,0.13466615688569172,0.9465157988170758,0.271982242145003,-0.351080297068072,-0.08206469802404157,0.16833269610711465,0.0,0.16833269610711465,0.0,0.16833269610711465,0.16833269610711465,0.0,0.7568484334794536,0.7568484334794536,optimal,4.727997293230146e-06,False,0.02,0,False
334,6.68,3.5187004970364506,1.5,0.1312995029635493,0.9492990352330346,0.2707913883583841,-0.3537850839791541,-0.08131245025357768,0.16412437870443664,0.0,0.16412437870443664,0.0,0.16412437870443664,0.16412437870443664,0.0,0.7543094079721767,0.7543094079721767,optimal,4.722998710349202e-06,False,0.02,0,False
335,6.7,3.5219829846105393,1.5,0.12801701538946064,0.952012690738594,0.2696303059164309,-0.35642225121745885,-0.08057900867737547,0.1600212692368258,0.0,0.1600212692368258,0.0,0.1600212692368258,0.1600212692368258,0.0,0.7518557767252281,0.7518557767252281,optimal,4.532994353212416e-06,False,0.02,0,False
336,6.72,3.5251834099952757,1.5,0.12481659000472423,0.9546585048565146,0.26849825053552645,-0.35899348927480623,-0.07986390314057827,0.15602073750590528,0.0,0.15602073750590528,0.0,0.15602073750590528,0.15602073750590528,0.0,0.7494843226501058,0.7494843226501058,optimal,4.563000402413309e-06,False,0.02,0,False
337,6.74,3.528303824745394,1.5,0.12169617525460596,0.9572381736214874,0.2673944965391445,-0.3615004463807201,-0.07916667524220093,0.15212021906825746,0.0,0.15212021906825746,0.0,0.15212021906825746,0.15212021906825746,0.0,0.7471919625207255,0.7471919625207255,optimal,4.5859997044317424e-06,False,0.02,0,False
338,6.76,3.531346229126759,1.5,0.11865377087324092,0.9597533506673355,0.2663183363926722,-0.3639447295589856,-0.07848687804128315,0.14831721359155114,0.0,0.14831721359155114,0.0,0.14831721359155114,0.14831721359155114,0.0,0.7449757409884973,0.7449757409884973,optimal,4.574001650325954e-06,False,0.02,0,False
339,6.78,3.53431257339859,1.5,0.11568742660141007,0.9622056482870374,0.26526908024986184,-0.3663279056577946,-0.07782407577038833,0.1446092832517626,0.0,0.1446092832517626,0.0,0.1446092832517626,0.1446092832517626,0.0,0.7428328248772925,0.7428328248772925,optimal,4.638000973500311e-06,False,0.02,0,False
340,6.8,3.5372047590636253,1.5,0.11279524093637461,0.9645966384662472,0.2642460555106214,-0.368651502354134,-0.07717784355626565,0.14099405117046826,0.0,0.14099405117046826,0.0,0.14099405117046826,0.14099405117046826,0.0,0.7407604977448755,0.7407604977448755,optimal,4.5240012696012855e-06,False,0.02,0,False
341,6.82,3.5400246400870348,1.5,0.10997535991296514,0.9669278538909767,0.26324860638986214,-0.3709170091330645,-0.0765477671474962,0.13746919989120643,0.0,0.13746919989120643,0.0,0.13746919989120643,0.13746919989120643,0.0,0.7387561546980247,0.7387561546980247,optimal,4.444998921826482e-06,False,0.02,0,False
342,6.84,3.542774024084859,1.5,0.10722597591514083,0.9692007889300879,0.2622760934971218,-0.37312587824252186,-0.07593344264894591,0.13403246989392603,0.0,0.13403246989392603,0.0,0.13403246989392603,0.13403246989392603,0.0,0.7368172974491798,0.7368172974491798,optimal,4.446999810170382e-06,False,0.02,0,False
343,6.86,3.5454546734827375,1.5,0.10454532651726245,0.9714350938175061,0.2612803976472343,-0.375305702779357,-0.0753539234291586,0.13068165814657806,0.0,0.13068165814657806,0.0,0.13068165814657806,0.13068165814657806,0.0,0.7347956213906298,0.7347956213906298,optimal,4.487999831326306e-06,False,0.02,0,False
344,6.88,3.548068306645669,1.5,0.10193169335433083,0.9736371194023625,0.2602480399219885,-0.37746495715328243,-0.07481409561151317,0.12741461669291354,0.0,0.12741461669291354,0.0,0.12741461669291354,0.12741461669291354,0.0,0.7326495669352731,0.7326495669352731,optimal,4.567998985294253e-06,False,0.02,0,False
345,6.9,3.5506165989795275,1.5,0.09938340102047238,0.975784094347598,0.2592414911398737,-0.37957023016786035,-0.07428776348930874,0.12422925127559048,0.0,0.12422925127559048,0.0,0.12422925127559048,0.12422925127559048,0.0,0.7305707479193643,0.7305707479193643,optimal,4.585002898238599e-06,False,0.02,0,False
346,6.92,3.5531011840050395,1.5,0.09689881599496042,0.9778773949192026,0.2582601060773118,-0.3816228713570737,-0.07377458967015946,0.12112351999370052,0.0,0.12112351999370052,0.0,0.12112351999370052,0.12112351999370052,0.0,0.7285568127430636,0.7285568127430636,optimal,4.647998139262199e-06,False,0.02,0,False
347,6.94,3.5555236544049134,1.5,0.09447634559508655,0.9799183629765169,0.25730325564131407,-0.38362419651655644,-0.07327424519648897,0.11809543199385819,0.0,0.11809543199385819,0.0,0.11809543199385819,0.11809543199385819,0.0,0.7266055017130227,0.7266055017130227,optimal,4.501998773775995e-06,False,0.02,0,False
348,6.96,3.5578855630447905,1.5,0.09211443695520938,0.9819083068323984,0.25637032646621616,-0.38557548854705226,-0.07278640933466017,0.11514304619401172,0.0,0.11514304619401172,0.0,0.11514304619401172,0.11514304619401172,0.0,0.7247146431095965,0.7247146431095965,optimal,4.4480038923211396e-06,False,0.02,0,False
349,6.98,3.560188423968671,1.5,0.08981157603132894,0.9838485020918835,0.25546072052049545,-0.3874779982767863,-0.07231076936937696,0.11226447003916118,0.0,0.11226447003916118,0.0,0.11226447003916118,0.11226447003916118,0.0,0.7228821494331079,0.7228821494331079,optimal,4.802001058124006e-06,False,0.02,0,False
350,7.0,3.562433713369454,1.5,0.08756628663054578,0.9857401924698803,0.25457385472341815,-0.3893329452632761,-0.07184702040322606,0.10945785828818222,0.0,0.10945785828818222,0.0,0.10945785828818222,0.10945785828818222,0.0,0.7211060138207062,0.7211060138207062,optimal,4.615998477675021e-06,False,0.02,0,False
351,7.0200000000000005,3.5646228705352176,1.5,0.08537712946478226,0.9875845905884278,0.2537091605712676,-0.39114151857510404,-0.07139486516122882,0.10672141183097783,0.0,0.10672141183097783,0.0,0.10672141183097783,0.10672141183097783,0.0,0.719384306625755,0.719384306625755,optimal,4.538000212050974e-06,False,0.02,0,False
352,7.04,3.566757298771837,1.5,0.08324270122816291,0.9893828787540115,0.2528660837729209,-0.39290487755413606,-0.07095401380028157,0.10405337653520363,0.0,0.10405337653520363,0.0,0.10405337653520363,0.10405337653520363,0.0,0.7177151721521042,0.7177151721521042,optimal,4.569999873638153e-06,False,0.02,0,False
353,7.0600000000000005,3.568838366302541,1.5,0.08116163369745877,0.9911362097154557,0.25204408389453287,-0.39462415255869243,-0.07052418372335799,0.10145204212182346,0.0,0.10145204212182346,0.0,0.10145204212182346,0.10145204212182346,0.0,0.7160968255359254,0.7160968255359254,optimal,4.617999366018921e-06,False,0.02,0,False
354,7.08,3.5708674071449775,1.5,0.07913259285502239,0.9928457074028638,0.25124263401310454,-0.39630044568813483,-0.07010509939835749,0.09891574106877798,0.0,0.09891574106877798,0.0,0.09891574106877798,0.09891574106877798,0.0,0.7145275497681848,0.7145275497681848,optimal,4.626999725587666e-06,False,0.02,0,False
355,7.1000000000000005,3.572845721966353,1.5,0.07715427803364694,0.9945124676480865,0.2504612203787119,-0.3979348314893412,-0.069696492181482,0.09644284754205867,0.0,0.09644284754205867,0.0,0.09644284754205867,0.09644284754205867,0.0,0.7130056928511342,0.7130056928511342,optimal,4.620997060555965e-06,False,0.02,0,False
356,7.12,3.5747745789171943,1.5,0.07522542108280561,0.996137558887179,0.24969934208517897,-0.39952835764551764,-0.06929810014502835,0.09403177635350701,0.0,0.09403177635350701,0.0,0.09403177635350701,0.09403177635350701,0.0,0.7115296650825296,0.7115296650825296,optimal,4.625995643436909e-06,False,0.02,0,False
357,7.140000000000001,3.5766552144442643,1.5,0.07334478555573565,0.9977220228452937,0.24895651074898456,-0.40108204564778915,-0.06890966790948617,0.09168098194466956,0.0,0.09168098194466956,0.0,0.09168098194466956,0.09168098194466956,0.0,0.7100979364615876,0.7100979364615876,optimal,4.534995241556317e-06,False,0.02,0,False
358,7.16,3.5784888340831578,1.5,0.07151116591684215,0.999266875204456,0.24823225019619477,-0.40259689145000443,-0.06853094647983238,0.08938895739605268,0.0,0.08938895739605268,0.0,0.08938895739605268,0.08938895739605268,0.0,0.7087090342109766,0.7087090342109766,optimal,4.547000571619719e-06,False,0.02,0,False
359,7.18,3.580276613231079,1.5,0.06972338676892109,1.0007731062546392,0.2475260961572248,-0.4040738661071643,-0.06816169308591999,0.08715423346115136,0.0,0.08715423346115136,0.0,0.08715423346115136,0.08715423346115136,0.0,0.7073615404094206,0.7073615404094206,optimal,4.492001608014107e-06,False,0.02,0,False
360,7.2,3.582019697900302,1.5,0.06798030209969808,1.0022416815285675,0.24683759596922916,-0.4055139163978948,-0.06780167102685544,0.0849753776246226,0.0,0.0849753776246226,0.0,0.0849753776246226,0.0849753776246226,0.0,0.7060540897297367,0.7060540897297367,optimal,4.745001206174493e-06,False,0.02,0,False
361,7.22,3.583719205452794,1.5,0.0662807945472057,1.0036735424206473,0.24616630828593355,-0.40691796543135683,-0.0674506495192676,0.08285099318400713,0.0,0.08285099318400713,0.0,0.08285099318400713,0.08285099318400713,0.0,0.7047853672773973,0.7047853672773973,optimal,4.57399437436834e-06,False,0.02,0,False
362,7.24,3.5853762253164745,1.5,0.06462377468352543,1.0050696067904261,0.24551180279471993,-0.40828691323898325,-0.06710840354936923,0.08077971835440678,0.0,0.08077971835440678,0.0,0.08077971835440678,0.08077971835440678,0.0,0.7035541065249246,0.7035541065249246,optimal,4.570996679831296e-06,False,0.02,0,False
363,7.26,3.5869918196835626,1.5,0.06300818031643729,1.0064307695509593,0.24487365994078714,-0.4096216373514179,-0.06677471372871857,0.07876022539554661,0.0,0.07876022539554661,0.0,0.07876022539554661,0.07876022539554661,0.0,0.7023590873376708,0.7023590873376708,optimal,4.68800135422498e-06,False,0.02,0,False
364,7.28,3.5885670241914736,1.5,0.06143297580852636,1.0077579032424802,0.2442514706582023,-0.41092299336104243,-0.06644936615358397,0.07679121976065795,0.0,0.07679121976065795,0.0,0.07679121976065795,0.07679121976065795,0.0,0.7011991340867116,0.7011991340867116,optimal,4.816000000573695e-06,False,0.02,0,False
365,7.3,3.5901028485866866,1.5,0.05989715141331331,1.0090518585917123,0.24364483610768223,-0.41219181547042605,-0.06613215226782786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,not_called,0.0,False,0.0,0,False
